,Area,Children,Age,Income,Marital,Gender,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Techie,Contract,Port_modem,Tablet,InternetService,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,PaymentMethod,Tenure,MonthlyCharge,Bandwidth_GB_Year,Item1,Item2,Item3,Item4,Item5,Item6,Item7,Item8,Churn
7032,0,6,75,37487.92,1,1,9.709427,9,0,0,1,0,0,0,2,1,0,1,1,0,0,0,1,0,0,71.63589,139.9792,6379.174333,3,3,2,4,2,3,5,4,No
3244,2,3,29,20761.5,3,1,6.827248,9,1,0,0,0,0,1,2,1,0,0,1,0,0,0,1,1,1,6.645392,137.4616,1037.253154,4,3,4,3,4,2,3,4,Yes
1098,2,4,88,14910.5,0,0,17.96334654,14,2,0,0,0,1,0,2,1,0,1,1,1,1,1,1,1,0,2.451256489,225.178625,910.9230162,3,3,4,5,2,4,2,4,Yes
2344,2,0,32,5365.64,1,1,14.06327,16,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,1,1,14.76538,172.4579,1686.444218,1,2,2,4,3,2,2,2,No
320,2,1,45,37583.97,2,0,11.32768159,11,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,3.115945151,114.972827,373.2772664,3,3,3,2,3,3,1,3,No
9922,2,0,28,89514.55,2,1,6.987712,12,1,0,0,0,1,0,1,1,1,0,1,1,1,1,0,0,2,71.53609,217.4725,6427.502592,2,2,1,3,2,3,2,3,No
1457,0,1,73,11644.24,0,0,12.51404385,15,3,0,1,0,0,0,2,1,1,1,0,0,1,0,1,1,3,19.08438023,162.498151,1825.848805,4,4,5,2,4,5,5,4,Yes
6119,2,3,36,36890.17,3,0,11.25565,8,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,0,57.54902,255.1336,5971.138391,2,3,3,3,4,2,3,3,No
7384,1,2,44,18216.49,2,0,8.497025,12,3,1,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,71.11595,129.9778,6490.921609,4,4,5,4,4,3,2,3,No
1438,2,0,23,77548.98,4,0,11.47612243,7,0,0,0,0,1,0,2,1,0,0,1,0,0,0,1,0,0,7.989151046,137.461553,992.3896521,2,2,3,2,5,1,4,3,Yes
195,1,1,31,23424.88,2,1,14.95912113,12,2,1,0,2,1,0,1,1,0,1,0,0,0,1,1,0,1,3.226996711,210.12704,932.6084359,4,4,4,2,4,4,4,3,Yes
7485,0,1,55,60744.3,1,1,4.923971,13,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,3,59.16562,219.9902,5431.357184,5,4,4,3,5,3,3,5,No
147,1,1,49,23204.98,0,1,10.18046877,10,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,2,15.85983755,104.964303,1829.270014,5,4,5,2,4,5,4,3,No
49,1,2,84,76430.83,1,0,12.43563329,14,0,1,0,0,0,1,2,1,0,0,0,0,1,0,0,1,2,11.56938439,92.488023,897.9716153,3,3,4,3,5,3,3,4,No
3194,2,0,67,20657.67,0,1,6.382829,12,0,1,0,2,1,0,2,1,1,1,0,1,0,1,1,0,1,8.373701,222.6792,1362.599478,3,4,3,4,2,6,4,3,Yes
5552,2,2,29,80683.44,0,1,11.77618,14,2,0,0,1,1,1,1,1,0,0,1,1,0,1,0,1,1,58.60767,172.4579,5350.192494,4,3,3,2,5,3,2,5,No
9125,0,4,33,10260.04,0,1,9.419488,7,0,1,0,2,0,1,1,0,1,1,0,1,1,1,1,1,0,64.03187,267.6647,6162.045297,3,3,3,4,4,2,2,2,No
8469,1,0,56,6435.12,3,1,8.799224,15,0,1,0,0,0,0,2,1,1,0,1,0,0,0,1,1,3,70.63479,169.9671,6171.479592,3,3,2,5,2,5,5,3,No
2521,2,0,57,57549.87,4,1,10.34504,9,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,9.303687,172.4705,1547.513225,4,2,4,5,2,4,4,5,No
2690,2,1,42,18944.96,0,1,11.64528,14,2,1,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,6.183692,172.4579,981.2775952,4,4,2,3,3,3,2,1,Yes
1930,0,2,47,23101.13,1,1,4.743877362,14,1,0,0,1,0,1,1,0,1,1,1,0,0,1,1,1,0,17.05603447,265.128318,2209.997412,3,3,3,3,4,3,2,3,Yes
4045,1,0,41,76658.88,3,1,7.975836,13,1,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,2,2.343134,192.4404,625.8895244,6,6,4,2,4,5,3,4,Yes
4709,2,1,86,44969.31,0,1,13.23552,12,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1,2.323179,187.4974,990.7760503,3,4,4,3,3,4,5,3,No
3928,2,1,77,85485.94,2,0,9.908836,16,1,1,0,2,0,1,1,1,1,0,1,0,0,0,1,0,0,6.611696,202.4433,805.2130716,3,2,3,4,3,4,4,3,No
4546,0,3,32,41207.42,1,0,9.044706,13,1,0,0,2,1,0,0,1,1,0,0,0,1,1,0,1,0,17.95045,162.4538,2303.354723,4,3,5,3,3,4,4,4,No
6547,2,1,63,23662.64,2,0,4.615568,9,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,48.57121,192.4885,4218.975069,2,2,2,4,4,1,2,3,No
1420,0,1,55,7682.28,2,1,8.462349988,14,2,0,0,1,0,1,2,1,0,0,0,1,1,0,1,1,2,6.086525665,139.99789,840.1259162,3,2,2,4,3,3,4,3,No
3540,1,1,71,4647.27,4,0,9.062396,12,0,0,0,0,1,0,1,1,0,0,1,1,1,0,1,0,2,10.06945,194.9699,1125.724207,2,3,3,5,3,2,4,4,Yes
3793,1,3,27,7016.66,2,0,6.913914,11,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,3,18.2864,157.4836,1818.78969,4,4,3,4,4,4,2,3,No
9954,2,1,64,43991.91,1,1,13.61257,6,0,2,0,0,0,0,1,1,1,0,1,1,0,0,1,0,3,59.29022,214.9663,5331.631842,3,3,4,3,3,4,5,4,No
8006,1,0,41,67694.49,1,1,7.746416,14,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,3,61.35472,169.9447,5367.181608,3,3,3,4,3,2,4,2,No
1038,0,3,36,67235.07,0,1,12.78736044,11,1,0,0,2,0,0,0,0,0,1,1,1,0,0,0,0,0,2.606228436,129.99153,1097.505591,2,3,4,4,3,2,3,4,No
6065,2,1,33,86416.45,2,0,9.665539,12,1,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,3,61.76772,142.4827,5876.740785,3,3,3,4,4,4,4,5,No
1969,1,0,44,29613.46,2,0,8.985344623,10,0,0,0,2,1,0,0,1,1,0,0,1,0,0,1,1,3,6.393598693,172.470522,1269.403112,3,4,4,3,4,3,1,4,No
2747,2,4,28,49166.12,3,2,8.227196,11,1,1,0,0,0,1,2,1,0,0,1,1,0,1,1,0,0,15.80736,210.1518,2083.424243,3,4,4,4,4,4,4,3,Yes
2752,1,1,53,105396.3,3,1,14.48109,11,0,0,0,1,1,0,1,1,0,0,1,0,1,1,1,0,3,9.151288,242.6143,1369.012136,3,3,4,4,3,3,2,5,Yes
3360,1,0,69,16066.46,4,0,10.20766,17,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,2,15.65432,117.4392,1825.27674,3,2,2,5,2,4,3,3,No
7984,0,1,68,18386.57,4,0,9.698516,11,2,0,0,0,1,0,1,0,1,1,1,1,0,0,1,1,2,70.28492,217.484,6212.316389,4,3,3,4,3,3,3,3,No
6331,0,3,77,52290.12,4,0,9.799426,13,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0,1,69.48178,172.4624,6035.567594,5,4,5,3,4,2,4,5,No
6522,2,0,77,33311.0,0,0,3.786724,4,2,0,0,0,0,0,2,1,0,0,1,0,1,1,0,0,2,64.99919,139.9678,5527.078856,4,5,4,5,3,5,5,5,No
5786,1,0,23,95198.64,4,0,12.46017,13,0,1,0,2,1,0,1,1,0,0,1,1,0,0,1,0,2,60.34007,182.4608,5367.056964,3,4,5,5,3,5,4,4,No
553,1,3,52,86411.28,0,0,5.772344439,10,1,1,0,0,1,1,0,1,0,1,0,0,1,1,1,1,1,10.40161068,202.636202,1883.962411,3,3,5,3,3,4,4,4,Yes
3679,0,1,23,14917.11,4,1,12.14053,11,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,2,3.235443,127.4783,1022.929869,3,4,3,5,4,4,5,3,Yes
1869,2,5,84,19430.58,3,0,10.57996614,17,1,0,0,2,0,1,1,1,0,1,1,0,1,1,0,1,3,9.351000629,174.961766,1173.562649,4,4,4,4,1,5,4,4,No
8578,0,1,33,10199.44,2,1,10.81518,16,1,0,0,0,1,0,2,1,1,1,1,0,0,0,0,0,0,66.82313,137.4978,5880.876863,4,5,5,3,4,5,5,3,No
9126,0,1,89,4492.36,1,1,8.853702,15,0,0,1,0,1,1,1,1,0,0,0,1,1,1,1,1,0,58.11303,232.6415,5253.956688,3,2,2,4,2,4,3,3,No
315,0,3,72,74061.48,2,1,5.863179258,16,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,12.4767812,139.965008,1778.733282,4,5,3,5,2,6,5,4,No
3481,0,3,40,36582.97,3,1,7.39847,16,1,1,0,1,0,1,2,1,0,0,0,1,0,1,0,1,1,8.369827,117.4858,1134.541267,4,3,2,3,3,3,1,3,No
3219,2,2,28,14745.2,1,1,18.78705,16,0,0,0,1,0,1,1,1,1,0,1,0,1,0,0,1,0,2.149435,179.9656,557.9519675,5,4,4,3,4,4,5,3,No
2063,1,4,46,38257.1,1,1,10.44859,8,0,0,0,0,0,1,2,1,0,0,1,1,0,1,0,1,0,10.32943,139.9816,1400.209666,5,4,5,1,2,4,3,4,No
3654,2,0,72,29702.84,3,1,7.204886,14,1,1,0,2,1,1,0,1,0,1,0,1,1,0,0,0,2,4.83659,120.0049,980.2047172,4,3,2,3,4,3,3,4,No
7860,2,3,78,12246.0,2,1,7.698265,13,0,0,1,1,0,0,0,1,0,0,1,1,0,1,1,0,0,56.5003,222.6281,5722.608267,4,2,4,2,2,4,3,2,No
1292,1,3,23,22853.63,0,1,13.96678169,13,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,2,2.447985699,147.473844,638.4642534,5,5,4,4,4,3,6,4,Yes
792,2,0,83,29470.61,4,1,10.4673283,14,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,5.310878954,149.959755,639.7187297,3,3,2,3,2,5,3,4,No
8884,2,3,58,75008.28,2,1,11.33748,8,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,1,1,52.8369,159.9349,4727.906301,3,3,3,2,4,4,3,4,No
6702,0,4,27,51670.17,4,0,6.790997,9,2,2,0,1,0,1,1,1,0,0,1,0,0,0,0,1,3,58.89861,134.9509,5114.144656,3,4,3,4,4,3,3,3,No
1900,2,4,82,17526.85,0,0,12.94388838,7,0,0,0,2,0,1,2,0,1,0,1,1,0,1,1,1,3,16.3364928,242.657291,2060.745551,1,2,1,4,3,1,5,2,Yes
7648,0,4,39,4003.56,3,0,8.142745,11,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,3,64.92325,139.983,6071.410686,4,5,4,3,3,4,5,4,No
7687,0,2,20,52730.55,0,1,12.01205,18,1,1,1,0,1,0,0,1,0,1,1,1,0,1,1,1,2,46.24205,225.1457,5116.648865,2,3,3,4,3,4,4,4,Yes
9758,1,0,87,113392.5,4,0,11.93872,14,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,3,66.53731,134.9509,5420.186868,3,3,2,4,3,2,3,4,No
3887,2,1,86,16550.24,0,1,13.58291,7,1,0,0,2,0,0,2,1,0,0,1,1,0,0,0,1,1,1.005104,114.9976,252.1141473,3,5,2,1,5,1,3,3,No
7622,0,3,62,27568.88,0,0,9.361228,6,3,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,2,67.76809,114.9728,5676.566637,5,5,4,2,4,4,3,3,No
9698,1,3,36,12439.47,2,0,14.9084,13,1,0,0,0,1,0,2,1,0,1,1,0,0,1,0,1,2,44.92195,129.9763,4179.651284,4,4,4,5,3,5,6,4,No
9325,2,1,60,43230.88,4,1,7.845949,15,2,0,0,2,0,0,1,1,0,1,0,0,1,1,0,0,3,49.07593,152.466,4337.149997,4,4,5,3,5,4,4,4,No
4398,2,1,84,45874.19,1,0,10.0487,16,0,0,1,2,0,0,0,1,1,0,1,0,0,0,1,0,2,7.579193,182.4433,1275.031579,3,3,3,3,4,1,2,1,Yes
2173,2,2,35,11970.69,3,1,12.02949,13,1,1,0,0,0,0,2,1,0,0,0,0,0,0,1,0,1,7.535729,114.9658,965.7588051,3,4,4,5,3,5,3,4,Yes
9306,1,0,31,17152.68,1,1,5.917707,14,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,64.3165,200.1323,6330.802447,2,2,2,4,4,3,4,4,No
7544,1,0,33,47612.31,2,0,13.58454,11,1,0,0,0,0,1,2,0,1,0,1,0,0,1,0,0,0,63.63151,159.9642,5626.901599,3,4,4,4,3,3,3,5,No
2899,2,3,82,45288.02,4,1,12.2307,9,0,2,1,2,1,1,2,1,1,0,1,0,0,0,1,1,1,12.23126,169.9671,1393.130581,3,3,3,3,4,3,3,4,Yes
1379,1,4,64,71721.17,0,0,14.71733435,14,3,1,0,2,1,0,1,1,1,0,0,0,0,1,0,1,2,14.23594392,169.944668,1507.046722,3,3,4,3,4,3,4,4,No
9508,1,4,36,31975.58,2,0,13.92475,7,1,1,0,2,1,0,0,1,0,0,0,1,1,1,1,1,2,55.87037,212.6415,5702.76012,5,3,4,5,2,5,3,4,No
3152,1,3,74,63754.19,3,0,7.364671,5,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,2.923404,152.4798,604.9488487,3,3,3,4,2,4,4,4,No
1736,1,1,84,48376.42,0,1,8.55142407,10,1,0,1,0,0,1,0,1,1,0,1,0,1,1,1,0,2,14.10031907,255.119794,2158.332479,5,4,4,3,6,4,4,3,Yes
4660,0,0,37,23761.42,0,2,11.2072,9,1,0,0,2,1,1,0,1,1,0,1,0,1,1,0,1,2,18.34508,184.9496,2281.87219,5,4,3,2,3,4,3,3,No
7733,2,1,20,19288.37,2,1,8.75898,8,3,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,3,61.12405,192.4567,5451.33929,3,3,3,3,4,4,2,3,No
307,0,0,72,13583.35,4,1,8.124261532,12,3,0,0,2,1,0,0,1,0,0,1,1,1,0,1,0,0,4.216732972,174.969934,1107.882056,3,4,5,3,5,2,4,3,No
77,2,1,50,74794.84,2,1,7.442789019,10,2,1,0,2,0,0,0,1,0,0,1,0,0,0,1,0,0,20.13981517,149.937833,2426.030626,2,2,3,4,3,3,4,4,No
4587,1,6,74,51251.01,4,1,9.909877,10,1,1,0,0,1,1,2,1,0,0,0,0,0,0,0,1,1,3.080084,79.97886,436.2644992,6,6,6,2,3,5,4,4,No
4944,0,3,61,25480.46,2,1,14.93812,9,0,1,0,1,0,1,2,1,1,0,0,0,0,0,0,0,2,4.197945,112.4844,550.0787433,3,4,4,3,3,4,5,4,No
160,2,0,50,107111.8,4,0,15.38627887,12,2,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,2.600063739,162.482694,528.6553088,3,3,2,3,4,4,4,3,Yes
2320,2,3,22,34628.88,1,1,10.37097,10,2,1,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,12.82428,159.965,1557.64411,4,3,5,5,2,5,3,5,No
8508,0,5,68,51061.01,1,0,1.45088,9,1,0,0,0,0,1,2,1,1,1,1,0,1,0,1,0,1,60.1745,184.9939,5426.206923,3,3,5,2,4,4,1,5,No
212,0,3,81,92447.71,0,0,15.12148226,12,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,1.416592892,149.974105,757.0097075,4,4,4,3,3,3,3,3,No
8754,0,1,43,37327.76,1,1,11.42906,11,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,3,56.15392,124.9643,4737.057384,5,3,4,2,5,3,3,2,No
8767,0,2,68,30006.94,0,0,7.929892,8,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2,69.59341,117.4392,6309.777908,3,2,3,3,5,4,4,4,No
1710,0,0,58,21210.4,2,1,8.510124671,11,0,0,0,2,0,1,0,1,1,1,0,0,1,1,0,1,2,7.753271168,164.971516,1412.478266,4,2,3,2,5,4,3,3,No
3270,1,1,80,34784.01,4,0,15.60533,8,2,1,1,0,1,1,1,0,1,1,1,0,0,0,1,1,2,8.692007,204.961,1041.036664,3,4,1,3,4,3,2,3,Yes
6993,0,0,35,22692.45,2,2,12.29288,17,0,0,0,2,0,0,1,1,0,1,1,0,0,0,0,1,1,69.39989,137.4686,5896.604353,4,4,4,4,3,5,4,5,No
7792,0,4,57,27210.96,3,1,13.73836,12,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,45.91152,117.4686,4522.635377,3,4,4,5,2,3,4,3,No
109,1,3,33,31417.33,1,1,12.0281501,14,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,2,9.473091121,194.976769,1324.164906,2,2,2,2,4,2,3,2,Yes
8936,2,2,73,37027.19,1,1,7.133502,8,0,0,0,0,1,0,2,1,1,1,1,0,1,0,0,1,0,57.39587,150.007,5012.390451,3,3,4,3,4,3,5,4,No
4285,2,1,85,58516.37,2,1,10.01688,9,2,0,0,1,0,0,1,1,1,0,0,1,1,1,1,0,3,6.418936,265.147,1103.319343,5,4,5,5,2,5,4,5,Yes
9510,1,1,30,52859.9,4,1,10.78449,17,0,1,0,1,1,0,1,1,1,0,0,0,0,1,0,1,1,63.05783,169.9447,5573.580119,3,4,3,5,3,3,4,2,No
3605,1,0,74,30213.21,1,2,7.913408,11,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,2.407697,137.4392,270.9293518,3,3,3,5,4,4,2,4,No
6087,2,2,75,17193.14,4,0,7.453585,11,0,0,1,2,1,0,0,1,0,0,1,0,1,1,0,1,2,60.20473,152.4441,5615.851877,4,3,4,3,4,4,3,3,No
6379,1,4,45,63252.08,3,1,11.55712,9,1,1,1,1,0,0,0,1,0,1,1,1,0,1,1,0,2,66.31632,225.1457,6741.094654,5,5,4,2,5,2,3,3,No
6852,1,4,29,38157.06,0,0,13.65079,15,1,0,0,2,0,0,1,1,0,0,0,0,0,1,1,1,0,70.62716,207.6094,6431.886281,3,2,3,6,2,3,4,3,No
708,1,4,38,68180.35,2,1,6.913368813,9,1,1,0,0,1,0,0,1,1,0,1,1,0,0,1,1,2,10.49916723,194.966286,1924.891176,4,4,5,3,2,5,6,4,Yes
3283,1,3,29,90839.09,2,0,5.576787,13,1,0,0,2,1,0,1,1,0,0,0,0,0,0,1,0,1,14.66848,147.4421,1518.371398,3,3,5,4,4,2,3,2,No
5080,2,1,56,31670.94,2,1,9.311366,13,2,1,0,2,1,0,1,1,0,0,0,0,0,0,1,1,2,61.79462,147.4421,5311.978852,4,4,3,3,4,4,3,2,No
910,2,2,87,29812.92,3,0,6.988268456,12,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,3,9.637781398,162.500692,984.2036034,1,2,2,3,4,3,2,3,No
7293,0,2,68,58086.96,3,1,6.945499,11,1,0,0,2,1,0,0,1,0,1,0,1,0,0,1,0,3,48.17117,142.4827,4760.987806,5,5,5,5,2,5,5,3,No
647,1,2,69,100626.29,3,1,13.90587666,8,1,0,0,2,0,1,2,1,0,0,0,1,0,1,1,0,2,7.748370205,187.656013,1219.21915,4,4,5,3,4,3,2,1,Yes
2191,1,0,22,36224.99,3,1,10.34418,13,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,1,1,7.109947,107.482,1245.2646,4,4,4,3,3,4,4,3,No
5306,0,4,67,83791.29,0,1,11.47314,10,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,2,49.78137,169.9741,4465.392448,3,3,4,4,3,5,5,5,No
7218,2,3,57,13756.92,4,1,8.452148,6,2,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,2,61.11248,172.4404,5894.713365,3,3,4,4,3,4,2,4,No
9840,1,1,58,30882.87,4,0,10.99838,8,1,2,0,0,0,0,2,1,0,0,1,1,0,0,0,1,1,67.69557,114.9976,5726.103148,3,2,4,3,3,4,2,4,No
3289,1,3,33,41158.63,4,0,9.93131,14,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,13.84669,92.45514,1691.734997,5,5,3,4,3,5,4,2,No
2311,2,1,68,54639.21,3,1,7.711119,9,0,1,1,0,1,0,2,1,1,0,1,1,1,0,0,1,2,3.112447,160.0122,560.0748491,2,3,4,2,5,2,2,2,Yes
9984,0,0,50,40935.12,2,0,11.06419,19,2,1,1,2,0,0,2,1,1,0,0,1,0,0,0,0,2,47.10952,125.0073,4012.731737,6,5,6,2,2,5,3,5,No
2232,2,4,70,16662.12,3,1,7.201032,12,1,0,0,1,1,1,0,1,1,0,1,0,0,1,0,1,1,4.338536,172.4404,1230.940963,5,4,4,3,5,3,3,4,Yes
4730,2,0,23,40368.33,1,0,12.18052,16,1,2,0,1,1,1,0,1,0,0,1,0,1,1,0,1,2,14.86565,152.4441,2009.785388,5,5,5,4,4,5,4,4,No
9284,2,2,38,84731.3,3,2,9.954496,13,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,68.98754,147.4564,6324.792407,5,5,4,2,4,5,4,4,No
7910,1,0,67,43750.86,1,0,9.685299,12,3,1,1,0,0,0,1,1,0,1,0,0,1,1,0,1,3,52.36016,152.466,4505.46376,3,5,4,3,4,4,4,5,No
6092,2,1,65,16403.11,1,1,4.312907,10,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,67.1217,172.4742,5808.42996,4,3,3,3,3,4,3,4,No
5013,1,8,24,14083.69,0,1,12.19579,15,1,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0,1,66.89524,184.967,6234.682273,4,4,5,3,4,2,5,3,No
3902,2,2,40,57182.71,4,1,10.54632,16,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1.302103,160.0013,511.2155972,3,4,4,2,4,5,3,3,No
2251,2,3,77,18868.46,1,0,11.51957,15,2,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0,2,27.73225,192.4705,2588.510628,4,4,3,4,4,6,2,4,No
8945,2,0,31,117418.8,0,0,7.16386,12,0,0,0,2,0,0,2,1,1,1,0,1,0,0,0,0,2,59.63916,127.525,5176.880863,4,4,4,5,2,4,5,3,No
4225,0,3,25,12588.75,0,1,5.710563,15,1,1,0,0,0,0,2,1,0,1,0,1,0,0,1,0,2,5.129202,130.0064,992.4933978,4,3,2,4,5,4,4,3,No
9770,1,2,51,13538.2,0,0,9.839701,14,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,1,0,68.90291,172.4885,6368.533526,3,3,4,5,3,3,3,5,No
479,2,4,56,49800.1,2,1,11.35513416,11,3,1,0,2,1,0,1,0,0,0,1,0,0,1,1,0,2,4.957713222,230.105118,1103.594576,5,4,4,5,4,3,4,4,No
5293,1,4,53,19974.83,1,1,11.81524,12,1,1,0,1,0,0,2,1,1,0,1,1,0,1,0,0,0,49.66569,172.4871,4672.338886,1,1,1,5,2,3,2,3,No
9994,2,1,46,56384.35,3,1,5.905487,14,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,49.92156,142.4827,4945.75643,4,3,4,4,3,3,4,4,No
9953,0,1,82,19708.53,4,1,11.8722,13,2,0,0,2,1,0,1,1,0,0,1,0,1,1,0,1,1,49.80587,172.4441,4343.616747,3,4,3,3,3,3,2,4,No
16,2,0,63,31659.3,1,0,13.52284721,13,1,0,0,0,1,0,0,1,1,0,1,1,0,0,1,1,0,15.78214958,194.966286,2070.376729,3,4,4,3,5,4,4,3,Yes
4512,2,2,63,27432.43,0,0,10.42239,12,1,0,0,0,0,0,2,1,0,0,1,1,1,0,0,0,1,2.596868,127.5067,410.7703918,5,3,6,4,2,4,5,5,Yes
3881,1,0,73,41481.81,4,0,9.593068,13,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,7.097053,124.9643,506.014128,4,4,3,3,3,4,4,4,No
7052,0,7,18,47760.0,4,0,7.883202,20,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,1,1,69.87869,127.4958,6202.049385,4,4,4,3,4,4,5,5,No
4690,0,4,35,9694.63,2,1,8.331754,12,0,0,0,2,0,0,1,1,0,0,1,0,0,0,0,0,1,6.264945,134.9509,857.5127538,5,5,3,3,3,5,5,4,No
563,0,3,55,69662.99,4,1,7.329478649,10,2,0,0,2,0,0,0,1,1,0,1,0,0,0,0,1,1,5.204111135,147.456419,1159.678094,3,4,5,4,3,3,4,4,No
4847,0,0,63,27506.01,1,1,10.45539,14,1,1,0,1,0,0,2,1,0,0,0,0,1,0,0,1,2,9.525184,92.48802,820.0423101,2,3,4,4,3,2,3,4,No
436,2,2,28,10342.14,4,1,9.553427818,8,1,1,0,1,1,1,2,1,0,1,0,1,0,0,0,1,3,10.96319721,95.019486,1270.217581,5,4,3,3,5,4,2,3,No
7124,2,0,66,87682.33,3,0,7.915846,10,0,0,0,2,0,0,0,1,0,0,0,0,1,0,1,0,0,63.20353,139.9512,5699.383058,5,5,5,4,5,3,3,5,No
7723,1,3,64,45278.46,2,1,8.059319,9,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,1,1,45.80397,200.1323,4798.084751,3,4,4,3,3,3,3,4,No
6784,2,0,38,20219.9,0,0,11.86714,9,1,0,0,2,0,0,0,1,0,0,1,1,1,1,1,0,2,53.33926,235.1372,5459.660641,4,4,4,4,3,2,2,3,No
9389,2,4,42,45373.95,0,1,13.0284,16,2,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,1,71.71756,162.4538,6753.968051,4,5,3,4,3,4,6,4,No
8899,1,4,30,100050.0,2,1,14.12923,17,2,0,0,2,0,1,1,1,0,0,0,0,0,0,1,1,0,68.54375,147.4421,6042.586728,2,2,4,2,4,3,2,3,No
4113,1,4,61,31559.08,1,1,8.84265,10,0,0,0,1,0,1,2,1,0,0,0,0,1,0,1,0,2,6.623366,127.475,871.6497245,4,3,4,3,3,5,5,4,No
816,1,1,52,29736.31,3,0,3.461555254,7,0,1,0,0,1,0,0,1,1,0,0,1,1,1,1,0,1,4.986528165,245.146969,1460.586413,5,4,4,3,5,3,4,4,Yes
8162,0,2,73,45926.27,1,0,6.594636,13,1,1,0,2,0,0,0,1,1,0,0,0,1,1,0,0,0,61.06693,162.4538,5671.017164,4,4,4,3,3,4,3,3,No
2943,1,1,32,91022.36,2,0,15.16412,8,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,10.91353,159.983,1163.07255,3,3,3,4,3,3,4,4,No
9813,2,8,80,4937.73,3,1,9.071804,15,0,1,0,0,1,1,0,1,0,1,1,0,1,0,0,1,2,40.43984,129.9778,4126.350754,3,3,3,3,2,3,4,5,No
875,1,3,69,36233.87,2,1,9.530649932,10,2,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,3,8.735757967,159.965008,1068.543522,3,4,4,3,3,4,3,3,Yes
3996,1,3,48,13424.34,4,0,9.29595,11,1,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,2,26.06474,172.4705,2960.453451,4,3,3,4,4,5,4,5,Yes
9401,1,8,39,38326.22,0,1,9.953286,13,0,0,1,0,0,0,1,1,0,1,0,0,1,1,1,0,0,71.10143,222.6362,6687.67953,4,5,3,4,3,4,5,2,No
4310,2,2,64,54315.92,0,0,9.805529,12,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,14.69884,137.4698,1705.410653,4,4,4,5,3,3,3,3,No
