,Area,Children,Age,Income,Marital,Gender,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Techie,Contract,Port_modem,Tablet,InternetService,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,PaymentMethod,Tenure,MonthlyCharge,Bandwidth_GB_Year,Item1,Item2,Item3,Item4,Item5,Item6,Item7,Item8,Churn
4318,2,4,42,15762.73,1,1,7.343718,11,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,14.40375,235.1417,2394.464952,5,4,4,2,5,4,5,5,Yes
5597,0,0,58,58834.68,2,0,8.796769,4,0,1,0,1,0,0,2,1,0,1,0,0,0,1,0,1,1,48.29494,107.4806,4197.55311,3,3,3,3,3,5,4,4,No
547,2,3,61,67021.35,3,1,18.30717385,9,0,1,0,0,1,1,2,1,0,1,0,1,0,1,1,0,2,14.96135055,190.173699,1942.452213,3,2,2,4,1,5,6,3,No
6437,2,2,55,70150.34,1,1,9.823973,18,1,0,0,2,0,0,0,1,0,1,0,0,1,0,0,1,3,64.25103,107.482,5880.656131,3,3,3,3,4,2,4,5,No
595,0,4,38,21168.49,1,1,7.325364653,18,2,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,2,2.843930975,134.950905,567.3663629,3,4,3,4,3,4,3,2,Yes
8975,1,1,36,15551.28,4,1,6.838102,16,1,0,1,2,0,1,1,1,0,0,1,0,1,1,0,1,2,56.71742,172.4441,5060.75166,6,5,4,4,2,5,4,5,No
8138,2,0,30,117867.2,3,1,12.96924,16,0,1,0,1,0,1,2,1,1,0,0,0,0,1,0,0,0,71.48941,137.4684,6233.66124,3,3,3,2,4,3,2,3,No
8319,1,4,65,37004.73,2,0,8.816743,9,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,66.44706,169.9378,5767.740142,4,4,4,4,3,4,5,5,No
6076,2,3,57,55499.61,3,0,13.33839,14,2,0,0,2,0,0,2,1,0,1,1,0,1,0,0,1,2,68.5356,117.5015,5854.161999,2,4,1,3,4,3,3,3,No
231,1,1,63,25985.06,2,0,9.497106973,11,1,0,0,2,0,1,1,1,0,1,0,0,0,0,1,0,3,18.17247008,149.959755,1707.641161,3,3,3,4,4,4,3,4,No
9140,1,4,64,33985.54,2,1,17.81793,15,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,64.20102,265.147,5999.064003,4,4,5,4,5,4,4,3,No
2463,2,6,49,48414.97,2,1,12.9317,15,1,0,0,0,1,1,0,1,1,1,0,1,0,0,0,1,1,17.84058,140.0013,2373.467756,3,2,2,4,2,3,3,5,No
7501,1,1,63,90795.38,3,1,14.48243,15,0,1,0,2,1,0,1,1,1,0,0,1,0,1,1,0,3,65.27324,252.6378,5993.520721,3,3,4,3,5,2,1,1,No
5523,2,2,45,60915.52,3,0,9.039072,11,2,1,0,0,1,1,1,1,0,1,1,0,0,0,1,1,1,62.01898,172.4555,5484.119427,5,5,4,3,3,5,6,4,No
1949,2,4,21,32720.43,1,1,10.00892011,13,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,22.04436191,202.649979,3098.243332,4,4,5,3,4,2,4,3,Yes
1026,0,0,89,77269.05,0,0,10.72707391,9,0,1,1,0,1,0,1,1,0,0,0,0,1,1,0,1,1,12.43358232,149.948316,1086.632821,3,5,3,2,5,2,3,3,Yes
3247,1,1,73,80104.26,0,1,7.98482,17,2,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,3,4.157726,137.4872,463.388528,4,3,5,5,3,4,4,4,No
6625,0,1,81,25276.81,3,1,7.885528,4,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1,3,63.41268,159.9476,5848.038669,2,1,3,2,3,2,4,3,No
2744,0,3,45,20319.77,1,1,9.217962,16,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,1,3,3.660516,232.6415,998.0643375,3,4,4,3,4,1,3,3,Yes
2822,1,0,50,17442.95,0,1,6.80751,11,0,0,0,0,1,1,1,1,0,1,0,1,0,1,1,1,2,4.845811,222.65,1057.31768,2,3,2,3,3,3,4,4,Yes
8722,0,0,29,29321.25,3,1,6.961508,15,2,1,0,2,0,0,1,1,0,0,0,1,0,0,0,1,2,59.94097,124.9781,5143.298984,3,3,2,4,5,2,4,2,No
3895,1,3,27,49497.16,1,1,15.81274,13,0,1,0,2,1,1,1,1,1,0,0,0,0,1,0,0,1,4.72236,169.9447,865.1029349,3,3,4,3,3,2,2,2,No
6277,1,0,39,49512.78,0,1,13.87808,9,0,2,0,0,0,0,1,1,1,1,0,1,0,1,0,0,3,69.50311,184.9853,6201.748972,3,3,3,5,2,5,3,4,No
6212,2,6,27,26644.15,2,1,6.20201,15,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,71.25102,172.4579,6515.85714,4,3,2,4,2,4,4,3,No
352,0,3,48,64420.19,1,1,11.01996949,15,3,2,0,2,0,0,1,1,1,0,0,0,1,0,1,1,2,10.9750814,192.456745,1312.008382,4,4,4,4,4,5,5,5,No
3018,2,7,28,96788.12,2,0,14.27531,14,1,2,0,2,1,0,1,1,1,1,0,0,0,0,1,1,2,21.73641,182.4653,2371.07361,5,4,4,1,6,5,4,4,No
257,2,7,76,91335.76,4,1,12.01267388,11,1,0,0,1,0,0,0,1,0,1,1,1,1,0,0,1,2,2.416685985,142.500692,1078.291303,3,4,4,2,5,4,3,4,No
6865,1,3,48,8351.9,3,1,9.005111,17,3,1,0,0,1,1,1,1,1,0,1,0,1,0,1,0,1,68.36063,214.9525,6108.046116,4,3,3,2,3,3,4,4,No
6205,2,2,29,27890.61,4,0,12.37749,16,1,0,0,0,1,0,1,1,1,1,1,0,1,1,1,0,1,69.80788,277.6375,6548.654854,3,4,3,3,3,4,3,2,No
8198,1,4,34,38674.95,3,1,8.523796,14,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,62.71338,169.9378,5645.734587,5,5,5,4,4,5,4,3,No
4168,1,5,78,41521.95,0,0,8.8086,12,1,0,0,0,1,0,2,1,1,0,0,1,0,0,0,1,0,6.941165,125.0073,783.5447103,5,4,4,6,3,4,5,4,Yes
7286,2,2,86,41998.76,4,0,10.70391,9,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,3,46.21777,192.4705,4042.881848,4,4,3,4,3,5,5,4,No
2898,0,5,48,54794.23,4,0,2.747035,13,0,1,0,2,0,0,1,1,1,0,1,1,1,0,1,1,2,6.915354,227.4754,1137.782472,3,4,3,3,4,4,3,4,Yes
5963,2,1,55,23572.65,3,1,5.802625,10,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,70.35146,114.9728,5931.909999,4,4,5,2,2,4,4,5,No
8259,2,5,47,4986.92,2,1,7.853321,11,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,52.39253,112.4551,4534.558824,3,2,3,4,3,4,3,3,No
4265,0,1,83,31355.16,1,0,11.09997,15,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,3,13.92306,159.9476,1704.12272,5,5,3,4,4,4,4,3,Yes
1574,2,0,28,57881.2,1,0,8.051881131,16,1,2,1,2,1,0,2,1,0,0,1,0,1,0,0,1,0,2.722761372,114.983787,389.1228621,3,4,3,1,5,3,3,3,No
5383,2,2,53,91696.0,0,1,7.889969,10,2,0,0,2,0,1,2,0,0,0,0,0,0,1,1,1,3,68.14471,175.1331,6135.277354,3,3,4,3,4,4,4,3,No
7960,2,1,76,21066.44,4,0,12.31061,12,1,1,0,2,1,1,0,1,0,0,0,1,0,1,1,0,2,45.75966,200.1323,4646.487467,4,5,3,3,4,2,2,4,Yes
7889,0,3,80,31450.16,3,0,8.52111,12,1,1,0,1,1,0,1,1,1,0,1,0,0,1,1,0,2,68.31311,262.6106,6210.2238,5,5,5,4,4,3,4,4,No
5644,2,3,85,16055.06,3,0,3.492741,12,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1,1,2,47.64072,169.9378,4130.432282,5,5,5,3,4,4,4,5,No
7897,0,3,46,43736.4,4,1,14.40171,15,2,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,62.33818,190.127,6201.935276,4,3,3,4,3,4,5,2,Yes
1826,0,3,40,82560.95,4,1,7.495673471,10,1,0,0,0,1,1,2,1,0,0,0,1,1,1,1,0,3,12.16872039,200.165175,1711.601451,4,4,4,2,5,4,3,3,Yes
8875,2,1,63,27045.06,2,1,8.829607,15,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,1,58.56191,207.4811,5351.338273,1,1,2,4,3,3,2,3,No
8642,2,0,42,47735.26,2,1,12.50762,13,0,1,0,1,1,0,1,1,0,0,0,1,0,1,1,0,0,58.65575,220.1323,5417.413606,6,6,5,2,4,4,5,4,No
7149,0,1,41,25373.72,4,1,9.094714,14,1,0,0,2,1,0,2,0,1,0,1,1,1,0,0,0,3,68.28597,160.0122,5988.775784,4,3,4,3,3,4,3,4,No
6640,2,2,55,28411.98,3,1,7.918649,9,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,64.92702,149.9598,5677.907968,3,4,4,5,4,5,4,2,No
3846,2,2,35,26987.5,0,0,10.83217,14,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,6.893142,147.4564,1250.575676,3,4,3,4,4,5,4,3,No
2513,1,4,40,18846.03,4,0,9.447787,12,1,0,1,0,1,0,0,1,1,0,1,1,0,0,1,1,3,10.85169,194.9663,1864.932987,4,5,3,4,5,3,3,4,Yes
7024,1,0,45,38444.93,0,0,11.81019,13,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1,2,66.78494,257.6513,6681.250538,1,2,2,5,2,3,3,3,Yes
8150,0,7,31,30153.27,1,1,11.59084,10,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,55.31399,242.6143,5408.322311,4,4,5,5,3,5,3,4,No
8533,0,3,62,17495.04,4,1,11.71658,10,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,2,55.55389,207.6094,5104.889837,3,4,3,1,5,3,3,3,No
2742,1,0,60,21497.29,4,1,12.15104,13,0,1,0,2,0,0,1,1,1,0,0,1,0,1,1,1,2,8.527084,252.6378,1322.914498,4,5,4,1,4,4,4,5,Yes
3020,1,3,28,11068.12,2,0,10.36729,14,1,1,0,2,0,0,2,1,1,0,0,0,0,1,0,1,0,17.32489,137.4684,1847.394712,3,3,3,2,4,3,2,2,No
8223,1,4,21,33488.35,2,1,12.12987,14,2,0,0,2,1,0,1,0,1,1,0,0,1,1,1,0,3,60.7968,255.1417,5851.168448,4,3,3,4,3,4,4,2,No
8224,1,1,84,25750.6,1,1,11.72749,13,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0,1,1,50.31252,184.9715,4431.737277,4,4,5,4,3,5,5,4,No
2808,2,2,57,30535.24,4,1,10.15032,12,1,0,0,0,0,1,2,1,1,0,0,0,1,0,0,1,2,14.7867,124.9935,1404.351494,4,4,4,4,3,4,4,4,No
353,0,0,68,122263.81,2,0,14.91100172,15,2,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,1,7.825845378,162.471255,863.0820861,5,2,4,3,3,4,3,3,Yes
5575,1,0,67,17018.27,0,1,11.55215,10,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,64.41881,242.6143,5820.82826,4,3,5,5,4,5,4,4,No
9538,0,1,35,26501.33,4,0,11.85362,11,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,56.29659,159.965,4933.193936,4,5,4,3,3,3,4,5,No
9614,0,2,45,73691.96,3,1,5.537878,19,0,1,1,2,1,0,1,0,1,0,0,0,1,1,1,0,0,64.49478,252.624,5938.712727,3,3,4,5,2,4,3,3,Yes
7403,0,3,67,41522.19,4,0,9.027027,14,0,0,0,0,1,1,1,1,0,0,1,1,0,1,0,0,3,57.08875,172.4579,5084.877488,2,3,2,3,5,1,2,2,No
856,1,0,43,9124.29,0,1,14.87070352,10,3,1,1,1,0,0,2,1,1,1,1,0,1,0,1,1,1,7.455148937,184.993915,1116.825249,3,4,4,4,4,3,3,3,Yes
2610,1,0,89,38411.45,1,1,8.846501,14,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,2.367066,232.6378,1136.589804,3,4,3,4,3,3,5,3,Yes
7604,0,1,52,65707.03,4,0,12.45803,13,2,2,0,2,0,0,1,1,1,1,0,1,0,0,0,1,0,68.92748,160.0013,5899.878533,4,4,3,2,3,3,3,3,No
93,1,2,32,15841.19,2,1,6.942719201,7,1,1,0,2,1,0,0,1,1,0,1,1,0,0,0,0,2,19.75096265,159.979358,2481.385603,2,2,3,3,3,3,3,3,Yes
6982,0,3,46,50320.87,2,0,12.05332,11,3,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,56.1721,104.9781,5202.311952,3,3,2,3,4,2,2,3,No
1728,0,1,75,14289.15,1,1,10.14631572,9,1,0,0,2,1,0,1,1,1,1,1,0,0,1,0,1,0,24.3036064,194.958118,2419.797484,5,4,5,3,3,4,4,6,No
4165,2,3,67,29318.96,4,1,14.74096,15,1,0,0,0,0,0,2,1,1,1,0,1,0,1,0,0,0,4.618962,152.509,885.8344713,2,4,2,3,3,3,3,3,Yes
8442,1,1,43,89970.37,2,0,11.44246,9,1,1,0,0,1,1,0,1,1,1,0,1,0,1,1,1,2,43.69814,235.1555,4732.920025,5,5,3,4,2,5,5,4,Yes
167,1,8,57,10155.51,0,0,9.217689334,12,1,1,0,0,1,0,1,1,0,1,0,0,0,0,1,1,2,8.044444101,149.959755,1112.937102,5,6,4,4,3,5,5,4,Yes
4563,1,0,36,21092.07,4,0,5.676999,13,2,0,0,2,0,0,1,1,0,0,0,1,1,1,1,1,0,6.999666,232.6415,1161.766944,5,4,4,3,3,4,4,4,Yes
9145,0,1,47,50395.77,0,1,11.41706,8,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,70.16029,92.45514,6280.766215,4,3,2,5,3,3,3,4,No
862,1,4,51,67100.14,1,0,6.780313334,16,0,0,1,0,1,1,1,0,1,0,0,1,1,0,0,1,2,2.010353461,169.992756,441.5863902,2,3,1,5,4,3,3,5,Yes
9335,0,0,75,52626.1,2,0,10.84557,15,0,1,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,68.95831,152.466,5839.250864,4,3,4,4,6,3,3,3,No
2183,2,0,81,1179.53,2,0,11.14827,13,2,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1,0,21.58352,202.4433,1988.072662,3,2,4,4,4,2,3,1,Yes
8246,0,2,87,20782.03,3,0,6.252582,12,0,0,1,0,0,1,1,1,1,0,0,1,0,1,0,0,3,70.14712,182.4676,6036.455962,4,5,4,4,2,4,3,4,No
7195,0,1,46,32123.33,1,0,11.32285,12,1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,2,54.26701,162.447,5157.491329,2,2,2,2,3,3,3,4,No
3474,1,1,28,14959.35,1,0,7.954417,20,2,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,6.460792,79.97886,627.880394,2,2,2,4,2,3,3,3,No
237,0,0,40,99195.08,1,0,7.913676085,16,1,0,0,1,0,0,0,1,1,0,1,1,0,0,1,1,3,9.405224809,194.966286,1623.273925,3,2,2,4,2,4,4,4,Yes
1094,1,0,83,9843.69,0,1,9.646498667,12,2,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,2,6.791270714,139.951231,1103.633086,3,3,4,5,3,4,4,3,Yes
1513,0,5,18,72563.64,2,0,9.492638901,15,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,2,7.080759052,240.114868,1363.832113,4,3,4,4,2,4,2,2,Yes
3260,0,1,80,32964.42,2,0,6.794031,12,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,2,10.58401,184.967,1174.511172,4,5,3,3,6,5,5,4,No
3334,1,4,40,14471.8,4,1,11.21693,10,0,1,0,2,1,0,2,1,1,0,1,1,0,1,0,1,3,4.461349,172.4871,1011.014705,3,3,3,4,4,4,4,3,No
9804,1,7,83,11084.4,4,1,5.724732,11,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,2,66.16906,182.4676,5924.59411,5,5,5,3,2,4,4,3,No
1796,2,3,38,31369.76,4,0,12.48448983,9,0,1,0,2,0,0,0,1,0,0,1,1,1,1,1,0,3,14.42671843,235.137219,2363.604752,3,2,2,4,4,3,1,2,Yes
8957,2,3,29,12717.4,1,1,7.97879,11,1,2,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,51.77932,159.9476,5126.884955,3,3,1,3,5,3,1,3,No
9011,2,7,27,20750.19,0,1,8.547312,15,1,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,2,46.23456,220.1185,4583.497674,5,4,4,3,3,2,3,4,No
2792,0,2,83,51380.67,2,0,12.22851,5,3,1,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,4.833414,172.4555,673.8697136,3,3,4,3,3,3,2,2,No
7567,2,3,53,72581.13,3,1,11.71127,11,1,0,0,0,0,1,0,1,0,1,0,1,1,1,0,1,2,71.45998,144.9889,6754.410408,4,3,5,4,4,5,3,5,No
4417,1,2,26,14345.87,2,2,7.484153,11,0,1,0,2,0,1,1,1,0,0,1,0,0,1,0,0,2,21.52164,159.9349,2150.01852,4,3,4,4,3,3,4,3,No
3693,1,1,78,66253.35,4,1,7.499925,9,0,0,1,0,1,1,2,1,0,0,1,0,1,0,1,0,0,1.866832,149.9707,427.8088852,3,3,2,3,4,2,2,6,Yes
8148,1,1,89,68319.38,1,0,4.399685,15,2,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,69.60418,134.9509,5695.706857,3,3,2,1,5,2,3,2,No
6193,1,1,85,33436.08,4,0,8.171958,8,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,62.39033,202.4433,5349.364775,2,3,3,3,5,2,3,2,No
6596,0,1,27,19419.61,1,0,13.73389,15,2,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,3,57.62771,129.9483,5437.296776,4,4,4,5,1,4,3,3,No
834,0,1,19,45181.91,3,1,13.9416954,11,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,2,6.28842083,169.944668,958.0823564,4,2,4,4,3,3,5,5,Yes
7395,0,4,31,15481.45,1,0,7.750073,15,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,2,71.32292,194.9525,6768.49967,5,5,6,3,3,5,5,4,No
5362,1,0,50,18822.77,3,1,8.674461,11,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,2,50.93618,142.4689,4904.169797,3,2,2,4,3,3,3,4,No
504,1,2,89,44314.39,4,1,6.892345443,15,1,0,0,2,0,0,1,0,0,1,1,1,1,0,1,0,2,5.658327457,197.48762,893.5446642,3,2,3,4,3,3,3,3,Yes
6291,1,0,32,25575.05,4,1,12.40024,12,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,2,68.60055,182.4833,6003.332389,6,6,6,4,3,5,6,4,No
9820,0,0,36,46437.64,2,1,5.216083,16,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,3,62.96706,159.9512,5447.157334,3,2,3,4,4,3,3,4,No
3298,1,4,63,72873.27,1,0,12.13928,12,2,0,0,0,0,0,2,1,1,1,1,1,0,1,1,0,0,2.645653,245.175,1076.444999,3,4,3,6,4,4,4,3,Yes
1425,0,7,35,49128.48,0,1,13.3037367,10,2,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,4.544027018,147.442069,874.5485738,4,4,2,5,2,5,4,5,Yes
7607,2,2,74,16107.44,3,1,10.64385,12,3,0,0,1,0,1,2,1,0,0,1,1,0,1,0,1,0,50.77358,139.9816,4560.745226,5,3,4,4,4,3,4,3,No
7340,2,1,44,15907.11,0,1,13.58049,16,2,1,0,2,1,0,1,1,1,1,1,1,1,0,0,1,2,68.29561,195.0062,6054.932884,2,3,2,5,3,4,4,3,No
5420,0,3,26,55959.96,0,1,6.266123,5,1,0,0,0,1,0,2,1,0,1,0,0,0,0,1,1,0,53.82378,117.4835,4893.99719,5,4,4,4,4,4,4,4,No
6712,2,4,73,20354.78,4,0,12.02191,8,0,0,1,1,1,0,2,1,1,0,1,1,0,0,1,0,3,61.76369,182.49,5514.862549,3,3,2,4,4,5,3,4,No
6296,1,0,38,11182.43,1,0,8.998522,14,2,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,2,66.66711,222.6143,6466.569641,4,4,3,3,3,3,3,5,No
3974,0,1,36,18070.29,0,0,11.92268,9,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,3,26.14972,152.4555,2957.287141,3,3,3,3,3,3,2,5,No
9123,1,0,38,22649.13,4,1,12.02212,12,1,0,1,2,0,1,0,1,1,1,1,1,0,1,0,1,2,64.63082,187.4811,6313.28774,3,3,3,5,3,3,5,4,No
3093,0,5,25,34364.84,4,0,10.76239,14,1,0,0,2,0,0,2,1,1,0,0,0,0,0,1,1,3,10.12304,147.4713,1292.562403,4,4,3,5,4,3,3,2,No
8494,2,3,84,30407.3,0,0,12.51342,17,0,0,0,2,1,1,0,1,1,0,1,0,1,1,0,1,2,45.34674,184.9496,4471.648469,2,2,3,3,2,3,5,4,No
5825,1,4,29,21616.86,4,1,14.41202,10,1,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,3,58.09895,139.9349,5698.426541,1,2,3,5,2,3,3,4,No
3576,1,3,19,56246.75,1,1,12.45674,10,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,1,3,12.95912,79.97886,1333.702402,3,2,3,3,5,2,4,3,No
1533,1,3,58,44086.35,3,1,7.943538816,8,1,0,1,0,0,0,2,1,1,1,0,0,1,1,1,1,2,14.92730216,222.665436,1940.626426,3,3,3,4,4,3,3,3,Yes
9073,0,1,21,12829.0,1,1,10.82034,12,2,0,0,2,1,0,1,1,0,0,0,0,0,0,1,1,1,57.65657,147.4421,5087.668651,4,5,4,4,4,4,4,5,No
2039,2,4,67,29149.35,4,0,9.117724,10,1,0,0,2,0,0,1,1,0,0,1,1,0,1,0,1,3,8.962444,172.4579,1172.296779,3,3,3,3,5,2,4,4,No
9864,1,4,40,108806.6,0,0,14.16807,9,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,2,56.24607,149.9447,5441.447547,2,1,3,3,3,3,3,3,No
8536,0,2,80,13973.69,4,1,13.085,7,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,2,69.64918,152.4441,6420.370535,3,3,3,4,3,4,5,4,No
3023,1,7,69,26803.44,3,1,7.024192,14,2,0,0,2,0,1,1,0,0,1,0,0,1,1,1,1,1,19.77964,222.6362,2353.339235,5,5,4,4,4,5,5,4,No
2950,0,0,72,55046.63,1,0,11.41187,9,1,0,0,2,1,0,2,0,0,0,1,0,1,0,1,0,1,7.513611,149.9707,797.0949032,2,2,2,4,2,3,4,4,No
1873,2,4,47,1753.08,2,1,11.76568434,12,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,2.384942381,252.62403,904.5789623,2,1,2,5,5,4,2,3,Yes
6856,1,1,36,41344.45,4,0,9.842062,9,2,0,1,2,0,0,1,1,0,0,1,0,1,1,0,0,3,58.22037,172.4441,5136.846144,5,5,5,5,3,5,5,4,No
2485,1,0,32,90699.09,3,1,12.3917,19,2,0,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,7.194779,162.4676,1457.580613,3,3,3,3,4,2,4,2,No
4117,0,8,25,6650.96,1,0,9.069765,16,0,0,0,2,0,0,1,1,1,0,1,0,0,0,1,0,3,12.50526,202.4433,1674.101146,2,4,2,4,2,3,3,3,No
4067,2,7,71,3360.57,1,0,10.40927,13,1,0,1,2,0,0,1,1,1,0,1,0,0,1,1,1,1,16.53338,262.6106,2120.151113,4,5,3,2,5,2,1,2,Yes
4982,1,3,19,46256.01,4,1,7.65807,14,0,1,0,2,0,1,1,1,0,1,1,0,0,0,0,1,3,2.63695,137.4686,657.1195012,3,2,3,4,4,4,4,3,No
2239,0,4,83,43598.48,1,1,11.57569,17,0,2,0,0,1,0,2,1,0,0,0,1,1,1,0,1,0,3.020801,129.995,590.380115,4,4,5,3,4,2,3,5,No
430,1,4,86,11612.88,4,1,4.964218639,11,2,1,0,0,0,0,2,1,0,0,0,0,0,0,1,1,1,13.83290937,114.965789,1376.095043,1,1,2,4,3,1,4,3,No
5682,2,3,25,44804.59,0,0,8.867392,13,1,2,0,1,0,0,2,1,0,0,1,0,0,1,0,1,2,60.23114,127.4586,5394.915308,3,4,2,5,3,3,2,3,No
9199,2,0,48,27065.58,0,0,9.166549,8,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,48.61807,207.6094,4443.076355,3,4,3,3,4,3,4,4,No
6230,2,3,44,3345.65,2,0,9.609746,11,0,0,0,0,0,0,2,1,0,0,1,0,0,0,1,0,2,53.5771,137.4616,4751.270751,3,2,2,5,2,4,3,3,No
9809,2,0,58,26765.68,3,0,9.224247,14,2,1,0,1,1,0,0,1,1,0,1,1,0,1,0,1,3,61.47977,184.9634,5867.267664,4,3,4,3,5,3,4,3,No
531,0,2,56,56131.21,2,1,10.14030426,16,3,1,0,0,1,0,0,1,1,0,0,0,1,0,1,1,2,10.81997919,172.456745,1655.780173,4,4,3,2,4,3,4,3,No
5996,1,3,23,13467.7,4,1,5.142512,8,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1,0,1,67.27106,245.1457,6447.175354,4,4,3,4,4,3,4,3,No
6442,0,0,34,13728.71,2,0,7.893642,13,0,1,0,0,1,0,2,1,0,0,0,0,1,1,0,1,0,50.86377,117.472,4415.844265,4,4,4,4,2,4,4,4,No
453,1,1,21,54727.46,2,0,13.17156155,12,1,1,0,2,1,1,1,1,1,0,1,0,0,1,0,1,0,9.16272705,192.440432,1233.975771,5,4,3,2,4,3,3,3,No
8340,1,3,38,62064.97,2,0,15.18246,9,1,0,0,0,1,0,1,1,1,0,0,0,1,1,0,1,2,71.68832,182.4538,6273.353878,4,3,5,3,4,4,4,4,No
5421,2,4,84,15431.03,4,1,13.93978,11,3,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,2,45.54189,194.9699,4164.277154,4,4,5,3,3,4,2,3,No
8520,0,1,50,7369.88,1,0,9.298875,14,0,0,0,1,1,0,1,1,1,0,1,1,1,1,0,1,3,56.24647,217.4725,5086.304493,1,2,3,3,3,4,4,3,No
4039,2,1,49,54101.82,2,0,7.708801,13,0,0,0,2,1,0,0,1,0,1,1,1,1,1,0,1,1,15.85633,167.4847,2196.848941,3,3,4,4,5,4,4,3,No
3896,0,3,74,5986.91,2,0,9.781433,16,0,0,0,2,0,1,0,1,0,1,1,0,0,1,0,1,2,8.386574,142.4526,1474.927731,4,4,4,4,4,4,5,3,No
6088,0,2,79,8197.24,3,0,10.23585,10,3,0,1,0,0,0,1,1,0,0,1,1,0,1,1,1,0,69.93388,242.6281,6328.715655,4,4,4,2,4,3,2,3,No
2805,2,2,56,71588.69,2,0,12.47126,6,0,1,1,2,0,0,1,0,0,1,0,0,0,1,1,1,0,7.874579,210.127,1215.186143,4,4,3,5,3,4,3,5,Yes
8114,1,1,46,20327.16,0,1,11.27511,13,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,53.79108,112.4551,4529.292662,4,4,4,3,3,4,4,3,No
4348,2,0,81,38363.26,3,0,11.95007,14,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,2.582668,164.9715,866.3476333,3,3,4,4,4,3,4,4,Yes
4852,2,1,29,17134.4,0,0,6.583504,8,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,3,5.695207,139.965,1220.191739,3,4,5,4,4,5,5,5,Yes
